order_item_id,created_at,order_id,product_id,is_primary_item,price_usd,cogs_usd
11536,06/02/2014 16:54,11197,1,1,49.99,19.49
11537,06/02/2014 17:28,11198,1,1,49.99,19.49
11538,06/02/2014 17:28,11198,3,0,45.99,14.49
11539,06/02/2014 17:42,11199,1,1,49.99,19.49
11540,06/02/2014 17:46,11200,2,1,59.99,22.49
11541,06/02/2014 17:46,11200,4,0,29.99,9.49
11542,06/02/2014 18:02,11201,1,1,49.99,19.49
11543,06/02/2014 18:02,11201,3,0,45.99,14.49
11544,06/02/2014 18:07,11202,1,1,49.99,19.49
11545,06/02/2014 18:07,11202,3,0,45.99,14.49
11546,06/02/2014 18:33,11203,3,1,45.99,14.49
11547,06/02/2014 18:57,11204,1,1,49.99,19.49
11548,06/02/2014 18:57,11204,2,0,59.99,22.49
11549,06/02/2014 20:54,11205,1,1,49.99,19.49
11550,06/02/2014 21:12,11206,3,1,45.99,14.49
11551,06/02/2014 21:12,11206,4,0,29.99,9.49
11552,06/02/2014 21:22,11207,1,1,49.99,19.49
11553,06/02/2014 23:01,11208,1,1,49.99,19.49
11554,06/02/2014 23:01,11208,3,0,45.99,14.49
11555,06/02/2014 23:19,11209,1,1,49.99,19.49
11556,06/02/2014 23:58,11210,1,1,49.99,19.49
11557,07/02/2014 03:53,11211,1,1,49.99,19.49
11558,07/02/2014 04:42,11212,2,1,59.99,22.49
11559,07/02/2014 07:16,11213,1,1,49.99,19.49
11560,07/02/2014 10:07,11214,1,1,49.99,19.49
11561,07/02/2014 10:07,11214,4,0,29.99,9.49
11562,07/02/2014 10:11,11215,2,1,59.99,22.49
11563,07/02/2014 10:28,11216,3,1,45.99,14.49
11564,07/02/2014 11:42,11217,1,1,49.99,19.49
11565,07/02/2014 12:07,11218,1,1,49.99,19.49
11566,07/02/2014 12:32,11219,3,1,45.99,14.49
11567,07/02/2014 12:32,11219,4,0,29.99,9.49
11568,07/02/2014 12:46,11220,1,1,49.99,19.49
11569,07/02/2014 13:58,11221,1,1,49.99,19.49
11570,07/02/2014 13:58,11221,3,0,45.99,14.49
11571,07/02/2014 14:22,11222,1,1,49.99,19.49
11572,07/02/2014 14:35,11223,1,1,49.99,19.49
11573,07/02/2014 14:35,11223,2,0,59.99,22.49
11574,07/02/2014 15:29,11224,1,1,49.99,19.49
11575,07/02/2014 15:29,11224,4,0,29.99,9.49
11576,07/02/2014 16:21,11225,1,1,49.99,19.49
11577,07/02/2014 17:21,11226,1,1,49.99,19.49
11578,07/02/2014 17:21,11226,3,0,45.99,14.49
11579,07/02/2014 17:25,11227,1,1,49.99,19.49
11580,07/02/2014 17:45,11228,2,1,59.99,22.49
11581,07/02/2014 17:45,11228,1,0,49.99,19.49
11582,07/02/2014 19:15,11229,1,1,49.99,19.49
11583,07/02/2014 19:19,11230,1,1,49.99,19.49
11584,07/02/2014 22:19,11231,1,1,49.99,19.49
11585,07/02/2014 22:50,11232,1,1,49.99,19.49
11586,07/02/2014 23:13,11233,1,1,49.99,19.49
11587,08/02/2014 00:44,11234,1,1,49.99,19.49
11588,08/02/2014 03:08,11235,1,1,49.99,19.49
11589,08/02/2014 03:19,11236,1,1,49.99,19.49
11590,08/02/2014 05:05,11237,1,1,49.99,19.49
11591,08/02/2014 05:06,11238,1,1,49.99,19.49
11592,08/02/2014 06:37,11239,1,1,49.99,19.49
11593,08/02/2014 06:54,11240,1,1,49.99,19.49
11594,08/02/2014 06:54,11240,4,0,29.99,9.49
11595,08/02/2014 10:19,11241,2,1,59.99,22.49
11596,08/02/2014 10:19,11241,3,0,45.99,14.49
11597,08/02/2014 11:47,11242,1,1,49.99,19.49
11598,08/02/2014 11:47,11242,4,0,29.99,9.49
11599,08/02/2014 12:38,11243,3,1,45.99,14.49
11600,08/02/2014 12:54,11244,1,1,49.99,19.49
11601,08/02/2014 12:54,11244,2,0,59.99,22.49
11602,08/02/2014 13:52,11245,1,1,49.99,19.49
11603,08/02/2014 13:52,11245,4,0,29.99,9.49
11604,08/02/2014 14:37,11246,1,1,49.99,19.49
11605,08/02/2014 14:37,11246,4,0,29.99,9.49
11606,08/02/2014 15:06,11247,1,1,49.99,19.49
11607,08/02/2014 15:06,11247,4,0,29.99,9.49
11608,08/02/2014 15:20,11248,1,1,49.99,19.49
11609,08/02/2014 16:16,11249,1,1,49.99,19.49
11610,08/02/2014 16:43,11250,1,1,49.99,19.49
11611,08/02/2014 18:00,11251,3,1,45.99,14.49
11612,08/02/2014 21:21,11252,1,1,49.99,19.49
11613,08/02/2014 22:33,11253,1,1,49.99,19.49
11614,09/02/2014 00:15,11254,1,1,49.99,19.49
11615,09/02/2014 00:15,11254,4,0,29.99,9.49
11616,09/02/2014 00:31,11255,2,1,59.99,22.49
11617,09/02/2014 00:31,11255,4,0,29.99,9.49
11618,09/02/2014 00:38,11256,2,1,59.99,22.49
11619,09/02/2014 03:31,11257,2,1,59.99,22.49
11620,09/02/2014 03:31,11257,4,0,29.99,9.49
11621,09/02/2014 03:34,11258,2,1,59.99,22.49
11622,09/02/2014 04:17,11259,2,1,59.99,22.49
11623,09/02/2014 04:43,11260,3,1,45.99,14.49
11624,09/02/2014 06:24,11261,3,1,45.99,14.49
11625,09/02/2014 11:49,11262,1,1,49.99,19.49
11626,09/02/2014 11:49,11262,3,0,45.99,14.49
11627,09/02/2014 12:53,11263,2,1,59.99,22.49
11628,09/02/2014 14:49,11264,2,1,59.99,22.49
11629,09/02/2014 15:02,11265,2,1,59.99,22.49
11630,09/02/2014 15:11,11266,1,1,49.99,19.49
11631,09/02/2014 17:32,11267,1,1,49.99,19.49
11632,09/02/2014 17:32,11267,4,0,29.99,9.49
11633,09/02/2014 18:09,11268,2,1,59.99,22.49
11634,09/02/2014 18:54,11269,1,1,49.99,19.49
11635,09/02/2014 20:07,11270,2,1,59.99,22.49
11636,09/02/2014 20:17,11271,2,1,59.99,22.49
11637,09/02/2014 22:24,11272,1,1,49.99,19.49
11638,09/02/2014 22:58,11273,2,1,59.99,22.49
11639,10/02/2014 00:09,11274,2,1,59.99,22.49
11640,10/02/2014 00:21,11275,2,1,59.99,22.49
11641,10/02/2014 00:21,11275,4,0,29.99,9.49
11642,10/02/2014 03:42,11276,2,1,59.99,22.49
11643,10/02/2014 06:20,11277,2,1,59.99,22.49
11644,10/02/2014 06:23,11278,2,1,59.99,22.49
11645,10/02/2014 06:28,11279,2,1,59.99,22.49
11646,10/02/2014 06:59,11280,2,1,59.99,22.49
11647,10/02/2014 07:48,11281,1,1,49.99,19.49
11648,10/02/2014 08:10,11282,3,1,45.99,14.49
11649,10/02/2014 08:29,11283,2,1,59.99,22.49
11650,10/02/2014 08:44,11284,3,1,45.99,14.49
11651,10/02/2014 09:07,11285,2,1,59.99,22.49
11652,10/02/2014 09:14,11286,2,1,59.99,22.49
11653,10/02/2014 09:50,11287,2,1,59.99,22.49
11654,10/02/2014 10:08,11288,3,1,45.99,14.49
11655,10/02/2014 10:08,11288,4,0,29.99,9.49
11656,10/02/2014 10:09,11289,2,1,59.99,22.49
11657,10/02/2014 10:10,11290,2,1,59.99,22.49
11658,10/02/2014 10:17,11291,3,1,45.99,14.49
11659,10/02/2014 10:17,11291,4,0,29.99,9.49
11660,10/02/2014 10:32,11292,2,1,59.99,22.49
11661,10/02/2014 10:37,11293,2,1,59.99,22.49
11662,10/02/2014 10:37,11293,4,0,29.99,9.49
11663,10/02/2014 10:43,11294,2,1,59.99,22.49
11664,10/02/2014 10:52,11295,2,1,59.99,22.49
11665,10/02/2014 10:52,11295,4,0,29.99,9.49
11666,10/02/2014 11:27,11296,2,1,59.99,22.49
11667,10/02/2014 11:37,11297,2,1,59.99,22.49
11668,10/02/2014 11:37,11298,2,1,59.99,22.49
11669,10/02/2014 11:37,11298,4,0,29.99,9.49
11670,10/02/2014 11:49,11299,2,1,59.99,22.49
11671,10/02/2014 12:10,11300,3,1,45.99,14.49
11672,10/02/2014 12:28,11301,2,1,59.99,22.49
11673,10/02/2014 12:31,11302,2,1,59.99,22.49
11674,10/02/2014 12:56,11303,2,1,59.99,22.49
11675,10/02/2014 12:56,11303,4,0,29.99,9.49
11676,10/02/2014 13:47,11304,2,1,59.99,22.49
11677,10/02/2014 14:02,11305,1,1,49.99,19.49
11678,10/02/2014 14:22,11306,2,1,59.99,22.49
11679,10/02/2014 14:33,11307,1,1,49.99,19.49
11680,10/02/2014 14:33,11307,4,0,29.99,9.49
11681,10/02/2014 14:43,11308,2,1,59.99,22.49
11682,10/02/2014 14:43,11308,4,0,29.99,9.49
11683,10/02/2014 15:50,11309,3,1,45.99,14.49
11684,10/02/2014 16:17,11310,2,1,59.99,22.49
11685,10/02/2014 16:18,11311,2,1,59.99,22.49
11686,10/02/2014 16:19,11312,2,1,59.99,22.49
11687,10/02/2014 16:19,11312,4,0,29.99,9.49
11688,10/02/2014 16:46,11313,1,1,49.99,19.49
11689,10/02/2014 17:01,11314,2,1,59.99,22.49
11690,10/02/2014 17:27,11315,2,1,59.99,22.49
11691,10/02/2014 17:53,11316,3,1,45.99,14.49
11692,10/02/2014 17:55,11317,1,1,49.99,19.49
11693,10/02/2014 17:55,11317,4,0,29.99,9.49
11694,10/02/2014 17:57,11318,1,1,49.99,19.49
11695,10/02/2014 17:57,11318,3,0,45.99,14.49
11696,10/02/2014 18:02,11319,2,1,59.99,22.49
11697,10/02/2014 18:09,11320,2,1,59.99,22.49
11698,10/02/2014 18:35,11321,2,1,59.99,22.49
11699,10/02/2014 19:23,11322,2,1,59.99,22.49
11700,10/02/2014 19:45,11323,2,1,59.99,22.49
11701,10/02/2014 19:56,11324,2,1,59.99,22.49
11702,10/02/2014 19:56,11324,4,0,29.99,9.49
11703,10/02/2014 20:11,11325,2,1,59.99,22.49
11704,10/02/2014 20:52,11326,2,1,59.99,22.49
11705,10/02/2014 20:52,11326,3,0,45.99,14.49
11706,10/02/2014 20:55,11327,2,1,59.99,22.49
11707,10/02/2014 21:09,11328,2,1,59.99,22.49
11708,10/02/2014 21:41,11329,1,1,49.99,19.49
11709,10/02/2014 22:01,11330,2,1,59.99,22.49
11710,10/02/2014 22:01,11330,4,0,29.99,9.49
11711,10/02/2014 22:18,11331,2,1,59.99,22.49
11712,10/02/2014 22:18,11331,4,0,29.99,9.49
11713,10/02/2014 22:37,11332,2,1,59.99,22.49
11714,10/02/2014 23:42,11333,2,1,59.99,22.49
11715,10/02/2014 23:42,11333,4,0,29.99,9.49
11716,10/02/2014 23:45,11334,2,1,59.99,22.49
11717,10/02/2014 23:45,11334,3,0,45.99,14.49
11718,11/02/2014 00:11,11335,1,1,49.99,19.49
11719,11/02/2014 00:19,11336,2,1,59.99,22.49
11720,11/02/2014 01:59,11337,2,1,59.99,22.49
11721,11/02/2014 02:03,11338,2,1,59.99,22.49
11722,11/02/2014 02:08,11339,2,1,59.99,22.49
11723,11/02/2014 03:08,11340,2,1,59.99,22.49
11724,11/02/2014 05:29,11341,3,1,45.99,14.49
11725,11/02/2014 05:29,11341,4,0,29.99,9.49
11726,11/02/2014 05:48,11342,2,1,59.99,22.49
11727,11/02/2014 05:48,11342,3,0,45.99,14.49
11728,11/02/2014 05:48,11343,2,1,59.99,22.49
11729,11/02/2014 07:55,11344,1,1,49.99,19.49
11730,11/02/2014 08:34,11345,2,1,59.99,22.49
11731,11/02/2014 09:18,11346,3,1,45.99,14.49
11732,11/02/2014 09:38,11347,3,1,45.99,14.49
11733,11/02/2014 09:38,11347,1,0,49.99,19.49
11734,11/02/2014 09:46,11348,2,1,59.99,22.49
11735,11/02/2014 09:46,11348,3,0,45.99,14.49
11736,11/02/2014 10:12,11349,2,1,59.99,22.49
11737,11/02/2014 10:13,11350,1,1,49.99,19.49
11738,11/02/2014 10:55,11351,1,1,49.99,19.49
11739,11/02/2014 10:59,11352,2,1,59.99,22.49
11740,11/02/2014 11:00,11353,2,1,59.99,22.49
11741,11/02/2014 11:20,11354,1,1,49.99,19.49
11742,11/02/2014 11:20,11354,3,0,45.99,14.49
11743,11/02/2014 11:25,11355,1,1,49.99,19.49
11744,11/02/2014 11:34,11356,3,1,45.99,14.49
11745,11/02/2014 11:57,11357,1,1,49.99,19.49
11746,11/02/2014 12:09,11358,2,1,59.99,22.49
11747,11/02/2014 12:15,11359,2,1,59.99,22.49
11748,11/02/2014 12:16,11360,2,1,59.99,22.49
11749,11/02/2014 12:32,11361,2,1,59.99,22.49
11750,11/02/2014 12:55,11362,2,1,59.99,22.49
11751,11/02/2014 13:00,11363,2,1,59.99,22.49
11752,11/02/2014 13:00,11363,4,0,29.99,9.49
11753,11/02/2014 13:12,11364,1,1,49.99,19.49
11754,11/02/2014 13:19,11365,2,1,59.99,22.49
11755,11/02/2014 13:19,11365,4,0,29.99,9.49
11756,11/02/2014 14:02,11366,2,1,59.99,22.49
11757,11/02/2014 14:02,11366,4,0,29.99,9.49
11758,11/02/2014 14:13,11367,2,1,59.99,22.49
11759,11/02/2014 14:29,11368,3,1,45.99,14.49
11760,11/02/2014 14:29,11368,4,0,29.99,9.49
11761,11/02/2014 14:35,11369,1,1,49.99,19.49
11762,11/02/2014 14:47,11370,2,1,59.99,22.49
11763,11/02/2014 14:58,11371,2,1,59.99,22.49
11764,11/02/2014 15:19,11372,2,1,59.99,22.49
11765,11/02/2014 15:54,11373,1,1,49.99,19.49
11766,11/02/2014 16:11,11374,2,1,59.99,22.49
11767,11/02/2014 16:27,11375,2,1,59.99,22.49
11768,11/02/2014 16:34,11376,1,1,49.99,19.49
11769,11/02/2014 16:34,11376,3,0,45.99,14.49
11770,11/02/2014 16:40,11377,1,1,49.99,19.49
11771,11/02/2014 16:40,11377,4,0,29.99,9.49
11772,11/02/2014 16:59,11378,1,1,49.99,19.49
11773,11/02/2014 17:22,11379,1,1,49.99,19.49
11774,11/02/2014 17:22,11379,3,0,45.99,14.49
11775,11/02/2014 17:45,11380,1,1,49.99,19.49
11776,11/02/2014 17:45,11380,4,0,29.99,9.49
11777,11/02/2014 18:12,11381,2,1,59.99,22.49
11778,11/02/2014 18:36,11382,2,1,59.99,22.49
11779,11/02/2014 19:23,11383,2,1,59.99,22.49
11780,11/02/2014 19:51,11384,2,1,59.99,22.49
11781,11/02/2014 19:51,11384,1,0,49.99,19.49
11782,11/02/2014 20:21,11385,2,1,59.99,22.49
11783,11/02/2014 20:37,11386,2,1,59.99,22.49
11784,11/02/2014 21:26,11387,2,1,59.99,22.49
11785,11/02/2014 22:05,11388,1,1,49.99,19.49
11786,11/02/2014 22:05,11388,4,0,29.99,9.49
11787,11/02/2014 22:28,11389,2,1,59.99,22.49
11788,11/02/2014 22:59,11390,3,1,45.99,14.49
11789,11/02/2014 23:04,11391,2,1,59.99,22.49
11790,12/02/2014 01:21,11392,2,1,59.99,22.49
11791,12/02/2014 01:59,11393,1,1,49.99,19.49
11792,12/02/2014 01:59,11393,4,0,29.99,9.49
11793,12/02/2014 03:46,11394,1,1,49.99,19.49
11794,12/02/2014 03:46,11394,3,0,45.99,14.49
11795,12/02/2014 05:27,11395,2,1,59.99,22.49
11796,12/02/2014 06:25,11396,2,1,59.99,22.49
11797,12/02/2014 06:25,11396,3,0,45.99,14.49
11798,12/02/2014 07:00,11397,2,1,59.99,22.49
11799,12/02/2014 07:00,11397,4,0,29.99,9.49
11800,12/02/2014 08:08,11398,2,1,59.99,22.49
11801,12/02/2014 08:32,11399,3,1,45.99,14.49
11802,12/02/2014 08:32,11399,4,0,29.99,9.49
11803,12/02/2014 08:32,11400,2,1,59.99,22.49
11804,12/02/2014 08:57,11401,1,1,49.99,19.49
11805,12/02/2014 09:06,11402,2,1,59.99,22.49
11806,12/02/2014 10:06,11403,1,1,49.99,19.49
11807,12/02/2014 10:10,11404,2,1,59.99,22.49
11808,12/02/2014 10:10,11404,4,0,29.99,9.49
11809,12/02/2014 10:15,11405,3,1,45.99,14.49
11810,12/02/2014 10:38,11406,2,1,59.99,22.49
11811,12/02/2014 10:41,11407,3,1,45.99,14.49
11812,12/02/2014 10:55,11408,2,1,59.99,22.49
11813,12/02/2014 11:03,11409,2,1,59.99,22.49
11814,12/02/2014 11:03,11409,3,0,45.99,14.49
11815,12/02/2014 11:12,11410,2,1,59.99,22.49
11816,12/02/2014 11:13,11411,2,1,59.99,22.49
11817,12/02/2014 11:38,11412,2,1,59.99,22.49
11818,12/02/2014 11:40,11413,2,1,59.99,22.49
11819,12/02/2014 11:40,11414,3,1,45.99,14.49
11820,12/02/2014 11:47,11415,2,1,59.99,22.49
11821,12/02/2014 11:53,11416,2,1,59.99,22.49
11822,12/02/2014 12:11,11417,2,1,59.99,22.49
11823,12/02/2014 12:11,11417,4,0,29.99,9.49
11824,12/02/2014 12:16,11418,1,1,49.99,19.49
11825,12/02/2014 12:18,11419,2,1,59.99,22.49
11826,12/02/2014 12:35,11420,1,1,49.99,19.49
11827,12/02/2014 12:38,11421,2,1,59.99,22.49
11828,12/02/2014 12:38,11421,4,0,29.99,9.49
11829,12/02/2014 12:52,11422,1,1,49.99,19.49
11830,12/02/2014 12:52,11422,2,0,59.99,22.49
11831,12/02/2014 12:57,11423,1,1,49.99,19.49
11832,12/02/2014 13:01,11424,1,1,49.99,19.49
11833,12/02/2014 13:04,11425,2,1,59.99,22.49
11834,12/02/2014 13:09,11426,2,1,59.99,22.49
11835,12/02/2014 13:15,11427,1,1,49.99,19.49
11836,12/02/2014 13:15,11427,4,0,29.99,9.49
11837,12/02/2014 13:22,11428,2,1,59.99,22.49
11838,12/02/2014 13:32,11429,1,1,49.99,19.49
11839,12/02/2014 13:57,11430,2,1,59.99,22.49
11840,12/02/2014 13:57,11430,4,0,29.99,9.49
11841,12/02/2014 14:00,11431,2,1,59.99,22.49
11842,12/02/2014 14:26,11432,2,1,59.99,22.49
11843,12/02/2014 14:26,11432,4,0,29.99,9.49
11844,12/02/2014 14:31,11433,1,1,49.99,19.49
11845,12/02/2014 14:31,11433,3,0,45.99,14.49
11846,12/02/2014 14:56,11434,3,1,45.99,14.49
11847,12/02/2014 15:01,11435,2,1,59.99,22.49
11848,12/02/2014 15:10,11436,3,1,45.99,14.49
11849,12/02/2014 15:27,11437,2,1,59.99,22.49
11850,12/02/2014 15:27,11437,4,0,29.99,9.49
11851,12/02/2014 15:55,11438,2,1,59.99,22.49
11852,12/02/2014 16:12,11439,3,1,45.99,14.49
11853,12/02/2014 16:18,11440,1,1,49.99,19.49
11854,12/02/2014 16:36,11441,2,1,59.99,22.49
11855,12/02/2014 16:47,11442,1,1,49.99,19.49
11856,12/02/2014 16:47,11442,4,0,29.99,9.49
11857,12/02/2014 17:31,11443,2,1,59.99,22.49
11858,12/02/2014 17:32,11444,2,1,59.99,22.49
11859,12/02/2014 18:05,11445,1,1,49.99,19.49
11860,12/02/2014 18:08,11446,2,1,59.99,22.49
11861,12/02/2014 18:08,11446,4,0,29.99,9.49
11862,12/02/2014 18:09,11447,2,1,59.99,22.49
11863,12/02/2014 18:24,11448,2,1,59.99,22.49
11864,12/02/2014 18:24,11448,4,0,29.99,9.49
11865,12/02/2014 18:34,11449,2,1,59.99,22.49
11866,12/02/2014 18:38,11450,2,1,59.99,22.49
11867,12/02/2014 18:38,11450,4,0,29.99,9.49
11868,12/02/2014 18:44,11451,1,1,49.99,19.49
11869,12/02/2014 19:31,11452,2,1,59.99,22.49
11870,12/02/2014 19:31,11452,3,0,45.99,14.49
11871,12/02/2014 20:09,11453,2,1,59.99,22.49
11872,12/02/2014 20:15,11454,2,1,59.99,22.49
11873,12/02/2014 20:15,11454,3,0,45.99,14.49
11874,12/02/2014 20:35,11455,2,1,59.99,22.49
11875,12/02/2014 20:38,11456,1,1,49.99,19.49
11876,12/02/2014 20:38,11456,4,0,29.99,9.49
11877,12/02/2014 20:41,11457,2,1,59.99,22.49
11878,12/02/2014 20:54,11458,2,1,59.99,22.49
11879,12/02/2014 21:06,11459,2,1,59.99,22.49
11880,12/02/2014 21:27,11460,2,1,59.99,22.49
11881,12/02/2014 21:53,11461,2,1,59.99,22.49
11882,12/02/2014 23:18,11462,2,1,59.99,22.49
11883,12/02/2014 23:22,11463,3,1,45.99,14.49
11884,12/02/2014 23:49,11464,2,1,59.99,22.49
11885,12/02/2014 23:56,11465,3,1,45.99,14.49
11886,13/02/2014 00:09,11466,2,1,59.99,22.49
11887,13/02/2014 00:43,11467,2,1,59.99,22.49
11888,13/02/2014 01:33,11468,2,1,59.99,22.49
11889,13/02/2014 02:54,11469,2,1,59.99,22.49
11890,13/02/2014 04:03,11470,2,1,59.99,22.49
11891,13/02/2014 04:03,11470,3,0,45.99,14.49
11892,13/02/2014 06:56,11471,2,1,59.99,22.49
11893,13/02/2014 07:12,11472,3,1,45.99,14.49
11894,13/02/2014 07:52,11473,1,1,49.99,19.49
11895,13/02/2014 08:05,11474,2,1,59.99,22.49
11896,13/02/2014 08:45,11475,2,1,59.99,22.49
11897,13/02/2014 08:56,11476,2,1,59.99,22.49
11898,13/02/2014 09:40,11477,2,1,59.99,22.49
11899,13/02/2014 09:42,11478,2,1,59.99,22.49
11900,13/02/2014 09:47,11479,2,1,59.99,22.49
11901,13/02/2014 09:47,11479,4,0,29.99,9.49
11902,13/02/2014 09:49,11480,2,1,59.99,22.49
11903,13/02/2014 10:08,11481,2,1,59.99,22.49
11904,13/02/2014 10:49,11482,1,1,49.99,19.49
11905,13/02/2014 11:00,11483,2,1,59.99,22.49
11906,13/02/2014 11:27,11484,1,1,49.99,19.49
11907,13/02/2014 11:27,11484,4,0,29.99,9.49
11908,13/02/2014 11:44,11485,2,1,59.99,22.49
11909,13/02/2014 11:44,11485,4,0,29.99,9.49
11910,13/02/2014 12:12,11486,2,1,59.99,22.49
11911,13/02/2014 12:23,11487,2,1,59.99,22.49
11912,13/02/2014 12:23,11487,4,0,29.99,9.49
11913,13/02/2014 13:00,11488,2,1,59.99,22.49
11914,13/02/2014 13:00,11489,2,1,59.99,22.49
11915,13/02/2014 13:00,11489,4,0,29.99,9.49
11916,13/02/2014 13:20,11490,1,1,49.99,19.49
11917,13/02/2014 13:25,11491,2,1,59.99,22.49
11918,13/02/2014 13:38,11492,2,1,59.99,22.49
11919,13/02/2014 14:09,11493,1,1,49.99,19.49
11920,13/02/2014 14:10,11494,2,1,59.99,22.49
11921,13/02/2014 14:10,11494,3,0,45.99,14.49
11922,13/02/2014 14:13,11495,3,1,45.99,14.49
11923,13/02/2014 14:18,11496,1,1,49.99,19.49
11924,13/02/2014 14:18,11496,4,0,29.99,9.49
11925,13/02/2014 14:52,11497,2,1,59.99,22.49
11926,13/02/2014 15:14,11498,2,1,59.99,22.49
11927,13/02/2014 15:14,11498,4,0,29.99,9.49
11928,13/02/2014 15:46,11499,2,1,59.99,22.49
11929,13/02/2014 16:03,11500,2,1,59.99,22.49
11930,13/02/2014 16:10,11501,2,1,59.99,22.49
11931,13/02/2014 16:13,11502,2,1,59.99,22.49
11932,13/02/2014 16:50,11503,2,1,59.99,22.49
11933,13/02/2014 16:50,11503,4,0,29.99,9.49
11934,13/02/2014 17:17,11504,2,1,59.99,22.49
11935,13/02/2014 17:17,11504,4,0,29.99,9.49
11936,13/02/2014 17:49,11505,2,1,59.99,22.49
11937,13/02/2014 17:53,11506,1,1,49.99,19.49
11938,13/02/2014 18:02,11507,2,1,59.99,22.49
11939,13/02/2014 18:02,11507,4,0,29.99,9.49
11940,13/02/2014 18:03,11508,2,1,59.99,22.49
11941,13/02/2014 19:02,11509,2,1,59.99,22.49
11942,13/02/2014 20:04,11510,2,1,59.99,22.49
11943,13/02/2014 20:42,11511,2,1,59.99,22.49
11944,13/02/2014 20:42,11511,3,0,45.99,14.49
11945,13/02/2014 21:35,11512,2,1,59.99,22.49
11946,13/02/2014 22:14,11513,1,1,49.99,19.49
11947,14/02/2014 00:08,11514,2,1,59.99,22.49
11948,14/02/2014 00:12,11515,2,1,59.99,22.49
11949,14/02/2014 01:29,11516,1,1,49.99,19.49
11950,14/02/2014 06:51,11517,2,1,59.99,22.49
11951,14/02/2014 06:52,11518,1,1,49.99,19.49
11952,14/02/2014 07:05,11519,2,1,59.99,22.49
11953,14/02/2014 07:17,11520,2,1,59.99,22.49
11954,14/02/2014 07:51,11521,2,1,59.99,22.49
11955,14/02/2014 07:55,11522,2,1,59.99,22.49
11956,14/02/2014 07:55,11522,3,0,45.99,14.49
11957,14/02/2014 08:20,11523,2,1,59.99,22.49
11958,14/02/2014 08:20,11523,4,0,29.99,9.49
11959,14/02/2014 09:22,11524,1,1,49.99,19.49
11960,14/02/2014 09:25,11525,3,1,45.99,14.49
11961,14/02/2014 09:31,11526,1,1,49.99,19.49
11962,14/02/2014 09:56,11527,2,1,59.99,22.49
11963,14/02/2014 09:56,11527,4,0,29.99,9.49
11964,14/02/2014 10:06,11528,2,1,59.99,22.49
11965,14/02/2014 10:36,11529,2,1,59.99,22.49
11966,14/02/2014 10:36,11529,4,0,29.99,9.49
11967,14/02/2014 10:43,11530,2,1,59.99,22.49
11968,14/02/2014 10:43,11530,1,0,49.99,19.49
11969,14/02/2014 10:56,11531,1,1,49.99,19.49
11970,14/02/2014 11:14,11532,2,1,59.99,22.49
11971,14/02/2014 11:21,11533,2,1,59.99,22.49
11972,14/02/2014 11:21,11533,4,0,29.99,9.49
11973,14/02/2014 11:44,11534,2,1,59.99,22.49
11974,14/02/2014 11:59,11535,2,1,59.99,22.49
11975,14/02/2014 12:10,11536,3,1,45.99,14.49
11976,14/02/2014 12:10,11536,1,0,49.99,19.49
11977,14/02/2014 13:08,11537,2,1,59.99,22.49
11978,14/02/2014 13:38,11538,1,1,49.99,19.49
11979,14/02/2014 13:38,11538,4,0,29.99,9.49
11980,14/02/2014 13:44,11539,1,1,49.99,19.49
11981,14/02/2014 13:48,11540,3,1,45.99,14.49
11982,14/02/2014 14:10,11541,1,1,49.99,19.49
11983,14/02/2014 14:14,11542,2,1,59.99,22.49
11984,14/02/2014 15:43,11543,2,1,59.99,22.49
11985,14/02/2014 16:08,11544,2,1,59.99,22.49
11986,14/02/2014 16:30,11545,2,1,59.99,22.49
11987,14/02/2014 16:30,11545,4,0,29.99,9.49
11988,14/02/2014 16:52,11546,2,1,59.99,22.49
11989,14/02/2014 17:00,11547,2,1,59.99,22.49
11990,14/02/2014 17:00,11547,4,0,29.99,9.49
11991,14/02/2014 17:12,11548,2,1,59.99,22.49
11992,14/02/2014 17:17,11549,2,1,59.99,22.49
11993,14/02/2014 17:17,11549,4,0,29.99,9.49
11994,14/02/2014 17:27,11550,2,1,59.99,22.49
11995,14/02/2014 18:25,11551,2,1,59.99,22.49
11996,14/02/2014 18:43,11552,2,1,59.99,22.49
11997,14/02/2014 18:43,11552,4,0,29.99,9.49
11998,14/02/2014 18:49,11553,2,1,59.99,22.49
11999,14/02/2014 19:02,11554,2,1,59.99,22.49
12000,14/02/2014 19:02,11554,4,0,29.99,9.49
12001,14/02/2014 20:03,11555,3,1,45.99,14.49
12002,14/02/2014 20:03,11555,4,0,29.99,9.49
12003,14/02/2014 20:36,11556,2,1,59.99,22.49
12004,14/02/2014 21:01,11557,2,1,59.99,22.49
12005,14/02/2014 21:08,11558,1,1,49.99,19.49
12006,14/02/2014 21:10,11559,3,1,45.99,14.49
12007,14/02/2014 21:10,11559,4,0,29.99,9.49
12008,14/02/2014 21:33,11560,2,1,59.99,22.49
12009,14/02/2014 21:47,11561,2,1,59.99,22.49
12010,14/02/2014 22:43,11562,2,1,59.99,22.49
12011,14/02/2014 22:52,11563,3,1,45.99,14.49
12012,15/02/2014 03:00,11564,2,1,59.99,22.49
12013,15/02/2014 05:14,11565,1,1,49.99,19.49
12014,15/02/2014 05:14,11565,4,0,29.99,9.49
12015,15/02/2014 05:44,11566,2,1,59.99,22.49
12016,15/02/2014 05:44,11566,4,0,29.99,9.49
