order_id,created_at,website_session_id,user_id,primary_product_id,items_purchased,price_usd,cogs_usd
2258,10/12/2012 16:00,55703,50879,1,1,49.99,19.49
2259,10/12/2012 16:28,55714,44075,1,1,49.99,19.49
2260,10/12/2012 17:50,55740,50911,1,1,49.99,19.49
2261,10/12/2012 18:25,55758,50928,1,1,49.99,19.49
2262,10/12/2012 19:38,55789,31709,1,1,49.99,19.49
2263,10/12/2012 21:18,55816,30525,1,1,49.99,19.49
2264,11/12/2012 02:26,55867,35865,1,1,49.99,19.49
2265,11/12/2012 07:26,55903,51052,1,1,49.99,19.49
2266,11/12/2012 08:12,55910,51059,1,1,49.99,19.49
2267,11/12/2012 09:19,55930,51077,1,1,49.99,19.49
2268,11/12/2012 09:54,55951,51097,1,1,49.99,19.49
2269,11/12/2012 12:24,56012,51149,1,1,49.99,19.49
2270,11/12/2012 13:37,56041,51175,1,1,49.99,19.49
2271,11/12/2012 14:08,56064,51196,1,1,49.99,19.49
2272,11/12/2012 14:13,56066,51198,1,1,49.99,19.49
2273,11/12/2012 14:52,56085,51215,1,1,49.99,19.49
2274,11/12/2012 15:22,56105,51233,1,1,49.99,19.49
2275,11/12/2012 15:30,56106,51234,1,1,49.99,19.49
2276,11/12/2012 15:35,56111,51239,1,1,49.99,19.49
2277,11/12/2012 15:50,56116,51241,1,1,49.99,19.49
2278,11/12/2012 16:17,56128,51250,1,1,49.99,19.49
2279,11/12/2012 16:21,56131,51253,1,1,49.99,19.49
2280,11/12/2012 16:48,56147,51269,1,1,49.99,19.49
2281,11/12/2012 16:52,56154,51275,1,1,49.99,19.49
2282,11/12/2012 17:04,56155,51276,1,1,49.99,19.49
2283,11/12/2012 18:23,56181,51299,1,1,49.99,19.49
2284,11/12/2012 18:33,56186,51304,1,1,49.99,19.49
2285,11/12/2012 18:54,56194,51311,1,1,49.99,19.49
2286,11/12/2012 21:25,56244,51359,1,1,49.99,19.49
2287,11/12/2012 21:26,56243,51358,1,1,49.99,19.49
2288,11/12/2012 23:58,56278,51389,1,1,49.99,19.49
2289,12/12/2012 00:05,56281,51391,1,1,49.99,19.49
2290,12/12/2012 07:02,56318,51425,1,1,49.99,19.49
2291,12/12/2012 07:51,56324,51431,1,1,49.99,19.49
2292,12/12/2012 09:54,56363,51464,1,1,49.99,19.49
2293,12/12/2012 10:16,56375,51474,1,1,49.99,19.49
2294,12/12/2012 11:13,56403,51501,1,1,49.99,19.49
2295,12/12/2012 11:32,56416,35440,1,1,49.99,19.49
2296,12/12/2012 11:48,56422,51519,1,1,49.99,19.49
2297,12/12/2012 11:49,56423,31364,1,1,49.99,19.49
2298,12/12/2012 12:37,56441,51532,1,1,49.99,19.49
2299,12/12/2012 12:51,56446,22386,1,1,49.99,19.49
2300,12/12/2012 13:32,56473,40656,1,1,49.99,19.49
2301,12/12/2012 15:10,56516,51593,1,1,49.99,19.49
2302,12/12/2012 16:52,56572,51640,1,1,49.99,19.49
2303,12/12/2012 17:12,56578,51645,1,1,49.99,19.49
2304,12/12/2012 17:32,56594,51657,1,1,49.99,19.49
2305,12/12/2012 18:14,56609,51671,1,1,49.99,19.49
2306,12/12/2012 18:28,56620,39871,1,1,49.99,19.49
2307,12/12/2012 19:10,56644,51702,1,1,49.99,19.49
2308,12/12/2012 19:39,56655,51713,1,1,49.99,19.49
2309,12/12/2012 21:36,56691,51743,1,1,49.99,19.49
2310,12/12/2012 23:08,56716,51760,1,1,49.99,19.49
2311,13/12/2012 00:29,56731,51773,1,1,49.99,19.49
2312,13/12/2012 00:40,56737,51779,1,1,49.99,19.49
2313,13/12/2012 00:40,56736,51778,1,1,49.99,19.49
2314,13/12/2012 01:49,56751,51790,1,1,49.99,19.49
2315,13/12/2012 03:33,56764,51801,1,1,49.99,19.49
2316,13/12/2012 06:23,56787,51820,1,1,49.99,19.49
2317,13/12/2012 11:09,56864,51886,1,1,49.99,19.49
2318,13/12/2012 11:54,56878,51897,1,1,49.99,19.49
2319,13/12/2012 12:19,56893,43679,1,1,49.99,19.49
2320,13/12/2012 12:31,56905,30942,1,1,49.99,19.49
2321,13/12/2012 12:54,56913,51924,1,1,49.99,19.49
2322,13/12/2012 14:31,56957,47271,1,1,49.99,19.49
2323,13/12/2012 16:48,57020,52016,1,1,49.99,19.49
2324,13/12/2012 17:28,57038,38356,1,1,49.99,19.49
2325,13/12/2012 17:37,57042,33393,1,1,49.99,19.49
2326,13/12/2012 19:16,57076,21944,1,1,49.99,19.49
2327,13/12/2012 20:46,57103,52082,1,1,49.99,19.49
2328,13/12/2012 21:52,57118,52093,1,1,49.99,19.49
2329,13/12/2012 22:17,57131,52103,1,1,49.99,19.49
2330,14/12/2012 02:25,57181,34516,1,1,49.99,19.49
2331,14/12/2012 04:17,57187,52151,1,1,49.99,19.49
2332,14/12/2012 04:49,57191,52154,1,1,49.99,19.49
2333,14/12/2012 05:14,57194,52155,1,1,49.99,19.49
2334,14/12/2012 09:41,57252,52208,1,1,49.99,19.49
2335,14/12/2012 10:32,57272,52226,1,1,49.99,19.49
2336,14/12/2012 10:41,57279,52233,1,1,49.99,19.49
2337,14/12/2012 10:55,57290,52244,1,1,49.99,19.49
2338,14/12/2012 11:34,57308,52259,1,1,49.99,19.49
2339,14/12/2012 11:45,57315,52264,1,1,49.99,19.49
2340,14/12/2012 11:56,57318,52267,1,1,49.99,19.49
2341,14/12/2012 12:03,57320,52269,1,1,49.99,19.49
2342,14/12/2012 12:13,57327,52276,1,1,49.99,19.49
2343,14/12/2012 12:27,57336,52285,1,1,49.99,19.49
2344,14/12/2012 14:10,57378,52325,1,1,49.99,19.49
2345,14/12/2012 15:19,57406,52350,1,1,49.99,19.49
2346,14/12/2012 15:54,57416,52360,1,1,49.99,19.49
2347,14/12/2012 16:44,57445,52384,1,1,49.99,19.49
2348,14/12/2012 17:13,57457,43957,1,1,49.99,19.49
2349,14/12/2012 17:19,57462,32699,1,1,49.99,19.49
2350,14/12/2012 17:53,57473,52407,1,1,49.99,19.49
2351,14/12/2012 19:10,57498,52426,1,1,49.99,19.49
2352,14/12/2012 22:07,57530,50190,1,1,49.99,19.49
2353,15/12/2012 00:40,57554,29118,1,1,49.99,19.49
2354,15/12/2012 06:36,57590,52506,1,1,49.99,19.49
2355,15/12/2012 12:28,57641,52553,1,1,49.99,19.49
2356,15/12/2012 14:47,57673,47990,1,1,49.99,19.49
2357,16/12/2012 07:52,57790,52687,1,1,49.99,19.49
2358,16/12/2012 08:04,57793,52689,1,1,49.99,19.49
2359,16/12/2012 08:55,57804,52699,1,1,49.99,19.49
2360,16/12/2012 14:05,57845,52734,1,1,49.99,19.49
2361,16/12/2012 16:59,57879,52763,1,1,49.99,19.49
2362,16/12/2012 18:16,57896,52777,1,1,49.99,19.49
2363,16/12/2012 18:45,57901,52779,1,1,49.99,19.49
2364,16/12/2012 22:20,57939,52814,1,1,49.99,19.49
2365,16/12/2012 22:37,57942,52817,1,1,49.99,19.49
2366,17/12/2012 00:15,57965,52837,1,1,49.99,19.49
2367,17/12/2012 06:15,58028,52897,1,1,49.99,19.49
2368,17/12/2012 06:31,58029,52898,1,1,49.99,19.49
2369,17/12/2012 08:32,58047,52914,1,1,49.99,19.49
2370,17/12/2012 10:10,58097,52956,1,1,49.99,19.49
2371,17/12/2012 11:12,58113,52971,1,1,49.99,19.49
2372,17/12/2012 11:44,58123,52981,1,1,49.99,19.49
2373,17/12/2012 15:07,58206,44480,1,1,49.99,19.49
2374,17/12/2012 15:13,58211,53058,1,1,49.99,19.49
2375,17/12/2012 15:34,58227,53073,1,1,49.99,19.49
2376,17/12/2012 15:35,58229,53074,1,1,49.99,19.49
2377,17/12/2012 15:38,58232,53077,1,1,49.99,19.49
2378,17/12/2012 16:01,58244,53087,1,1,49.99,19.49
2379,17/12/2012 17:44,58298,51432,1,1,49.99,19.49
2380,17/12/2012 17:55,58305,53138,1,1,49.99,19.49
2381,17/12/2012 18:17,58316,53149,1,1,49.99,19.49
2382,17/12/2012 18:40,58325,42544,1,1,49.99,19.49
2383,17/12/2012 20:34,58359,53182,1,1,49.99,19.49
2384,17/12/2012 20:37,58362,53185,1,1,49.99,19.49
2385,17/12/2012 20:52,58363,53186,1,1,49.99,19.49
2386,17/12/2012 22:01,58380,53201,1,1,49.99,19.49
2387,18/12/2012 01:16,58418,53233,1,1,49.99,19.49
2388,18/12/2012 02:19,58439,53252,1,1,49.99,19.49
2389,18/12/2012 03:03,58444,34601,1,1,49.99,19.49
2390,18/12/2012 07:49,58482,53285,1,1,49.99,19.49
2391,18/12/2012 08:39,58500,53303,1,1,49.99,19.49
2392,18/12/2012 09:37,58517,53320,1,1,49.99,19.49
2393,18/12/2012 10:42,58551,53350,1,1,49.99,19.49
2394,18/12/2012 10:50,58552,53351,1,1,49.99,19.49
2395,18/12/2012 11:35,58569,53367,1,1,49.99,19.49
2396,18/12/2012 12:47,58621,53409,1,1,49.99,19.49
2397,18/12/2012 13:07,58627,53414,1,1,49.99,19.49
2398,18/12/2012 13:09,58631,45969,1,1,49.99,19.49
2399,18/12/2012 13:58,58657,53438,1,1,49.99,19.49
2400,18/12/2012 15:47,58697,53474,1,1,49.99,19.49
2401,18/12/2012 16:26,58714,53490,1,1,49.99,19.49
2402,18/12/2012 18:36,58769,53537,1,1,49.99,19.49
2403,18/12/2012 19:21,58783,53549,1,1,49.99,19.49
2404,18/12/2012 19:30,58784,53550,1,1,49.99,19.49
2405,18/12/2012 19:33,58785,53551,1,1,49.99,19.49
2406,18/12/2012 19:50,58790,53555,1,1,49.99,19.49
2407,18/12/2012 20:34,58801,53564,1,1,49.99,19.49
2408,18/12/2012 20:47,58804,53567,1,1,49.99,19.49
2409,18/12/2012 21:07,58813,53575,1,1,49.99,19.49
2410,18/12/2012 22:34,58828,53588,1,1,49.99,19.49
2411,18/12/2012 23:44,58848,53607,1,1,49.99,19.49
2412,19/12/2012 03:08,58891,53647,1,1,49.99,19.49
2413,19/12/2012 07:37,58930,31193,1,1,49.99,19.49
2414,19/12/2012 08:45,58951,49908,1,1,49.99,19.49
2415,19/12/2012 09:03,58956,36641,1,1,49.99,19.49
2416,19/12/2012 09:15,58961,53708,1,1,49.99,19.49
2417,19/12/2012 10:12,58992,53733,1,1,49.99,19.49
2418,19/12/2012 11:00,59026,53764,1,1,49.99,19.49
2419,19/12/2012 11:24,59038,53774,1,1,49.99,19.49
2420,19/12/2012 11:50,59064,53796,1,1,49.99,19.49
2421,19/12/2012 12:04,59077,53809,1,1,49.99,19.49
2422,19/12/2012 12:20,59088,53818,1,1,49.99,19.49
2423,19/12/2012 12:43,59108,53833,1,1,49.99,19.49
2424,19/12/2012 13:00,59120,53842,1,1,49.99,19.49
2425,19/12/2012 13:37,59135,48361,1,1,49.99,19.49
2426,19/12/2012 14:30,59160,53877,1,1,49.99,19.49
2427,19/12/2012 15:10,59178,53893,1,1,49.99,19.49
2428,19/12/2012 15:46,59194,53906,1,1,49.99,19.49
2429,19/12/2012 16:01,59205,53916,1,1,49.99,19.49
2430,19/12/2012 16:18,59223,33993,1,1,49.99,19.49
2431,19/12/2012 16:19,59216,53927,1,1,49.99,19.49
2432,19/12/2012 16:53,59229,36234,1,1,49.99,19.49
2433,19/12/2012 17:11,59245,53951,1,1,49.99,19.49
2434,19/12/2012 17:38,59258,53963,1,1,49.99,19.49
2435,19/12/2012 18:04,59268,53972,1,1,49.99,19.49
2436,19/12/2012 20:37,59319,54015,1,1,49.99,19.49
2437,19/12/2012 21:43,59332,54026,1,1,49.99,19.49
2438,19/12/2012 21:43,59333,54027,1,1,49.99,19.49
2439,19/12/2012 22:01,59339,54033,1,1,49.99,19.49
2440,20/12/2012 00:47,59368,54060,1,1,49.99,19.49
2441,20/12/2012 01:57,59376,34265,1,1,49.99,19.49
2442,20/12/2012 03:20,59388,54074,1,1,49.99,19.49
2443,20/12/2012 04:16,59395,54080,1,1,49.99,19.49
2444,20/12/2012 11:24,59502,54178,1,1,49.99,19.49
2445,20/12/2012 11:36,59508,54183,1,1,49.99,19.49
2446,20/12/2012 12:05,59527,54199,1,1,49.99,19.49
2447,20/12/2012 12:07,59529,41384,1,1,49.99,19.49
2448,20/12/2012 12:20,59533,38702,1,1,49.99,19.49
2449,20/12/2012 12:30,59542,54211,1,1,49.99,19.49
2450,20/12/2012 12:40,59545,54214,1,1,49.99,19.49
2451,20/12/2012 14:20,59607,54265,1,1,49.99,19.49
2452,20/12/2012 15:14,59648,54300,1,1,49.99,19.49
2453,20/12/2012 15:43,59657,25800,1,1,49.99,19.49
2454,20/12/2012 15:59,59666,54315,1,1,49.99,19.49
2455,20/12/2012 16:33,59689,54337,1,1,49.99,19.49
2456,20/12/2012 17:17,59714,32525,1,1,49.99,19.49
2457,20/12/2012 18:49,59741,45311,1,1,49.99,19.49
2458,20/12/2012 19:19,59750,54390,1,1,49.99,19.49
2459,20/12/2012 21:29,59776,54416,1,1,49.99,19.49
2460,20/12/2012 21:39,59782,54422,1,1,49.99,19.49
2461,20/12/2012 22:39,59803,33149,1,1,49.99,19.49
2462,21/12/2012 03:25,59847,54482,1,1,49.99,19.49
2463,21/12/2012 03:42,59848,54483,1,1,49.99,19.49
2464,21/12/2012 06:45,59877,54505,1,1,49.99,19.49
2465,21/12/2012 06:58,59879,54507,1,1,49.99,19.49
2466,21/12/2012 08:04,59892,54519,1,1,49.99,19.49
2467,21/12/2012 08:14,59896,35017,1,1,49.99,19.49
2468,21/12/2012 09:14,59915,54538,1,1,49.99,19.49
2469,21/12/2012 09:28,59920,54542,1,1,49.99,19.49
2470,21/12/2012 10:57,59958,43721,1,1,49.99,19.49
2471,21/12/2012 12:49,60011,54621,1,1,49.99,19.49
2472,21/12/2012 13:56,60033,54639,1,1,49.99,19.49
2473,21/12/2012 14:38,60058,32321,1,1,49.99,19.49
2474,21/12/2012 15:25,60086,54684,1,1,49.99,19.49
2475,21/12/2012 15:49,60098,54694,1,1,49.99,19.49
2476,21/12/2012 15:56,60101,54697,1,1,49.99,19.49
2477,21/12/2012 16:13,60110,54706,1,1,49.99,19.49
2478,21/12/2012 18:07,60168,54757,1,1,49.99,19.49
2479,21/12/2012 18:07,60170,54759,1,1,49.99,19.49
2480,21/12/2012 19:22,60193,54779,1,1,49.99,19.49
2481,21/12/2012 20:50,60221,54805,1,1,49.99,19.49
2482,21/12/2012 22:47,60242,54825,1,1,49.99,19.49
2483,22/12/2012 01:20,60272,54852,1,1,49.99,19.49
2484,22/12/2012 06:10,60304,54879,1,1,49.99,19.49
2485,22/12/2012 06:12,60305,54880,1,1,49.99,19.49
2486,22/12/2012 06:56,60312,54884,1,1,49.99,19.49
2487,22/12/2012 11:35,60353,54920,1,1,49.99,19.49
2488,22/12/2012 12:25,60361,54928,1,1,49.99,19.49
2489,22/12/2012 14:38,60396,34750,1,1,49.99,19.49
2490,22/12/2012 18:11,60441,54997,1,1,49.99,19.49
2491,22/12/2012 20:13,60453,55009,1,1,49.99,19.49
2492,23/12/2012 10:50,60516,55057,1,1,49.99,19.49
2493,23/12/2012 11:53,60521,42432,1,1,49.99,19.49
2494,23/12/2012 12:30,60524,55064,1,1,49.99,19.49
2495,23/12/2012 17:42,60570,55103,1,1,49.99,19.49
2496,23/12/2012 20:07,60587,54471,1,1,49.99,19.49
2497,23/12/2012 22:36,60607,55131,1,1,49.99,19.49
2498,24/12/2012 00:06,60618,55139,1,1,49.99,19.49
2499,24/12/2012 00:23,60620,37105,1,1,49.99,19.49
2500,24/12/2012 00:52,60622,55141,1,1,49.99,19.49
2501,24/12/2012 02:42,60632,55148,1,1,49.99,19.49
2502,24/12/2012 04:51,60646,55160,1,1,49.99,19.49
2503,24/12/2012 05:07,60647,54132,1,1,49.99,19.49
2504,24/12/2012 09:00,60677,55185,1,1,49.99,19.49
2505,24/12/2012 15:25,60781,53165,1,1,49.99,19.49
2506,24/12/2012 16:31,60793,55267,1,1,49.99,19.49
2507,24/12/2012 16:40,60798,55270,1,1,49.99,19.49
2508,24/12/2012 17:28,60811,55280,1,1,49.99,19.49
2509,24/12/2012 18:02,60826,55292,1,1,49.99,19.49
2510,24/12/2012 18:27,60833,55299,1,1,49.99,19.49
2511,24/12/2012 19:45,60856,38429,1,1,49.99,19.49
2512,25/12/2012 00:13,60898,55348,1,1,49.99,19.49
2513,25/12/2012 08:03,60928,55372,1,1,49.99,19.49
2514,25/12/2012 09:58,60948,55387,1,1,49.99,19.49
2515,25/12/2012 11:42,60973,55407,1,1,49.99,19.49
2516,25/12/2012 12:45,60993,55423,1,1,49.99,19.49
2517,25/12/2012 13:32,61011,55439,1,1,49.99,19.49
2518,25/12/2012 13:49,61019,44543,1,1,49.99,19.49
2519,25/12/2012 14:12,61026,55449,1,1,49.99,19.49
2520,25/12/2012 14:56,61035,55458,1,1,49.99,19.49
2521,25/12/2012 15:16,61039,55461,1,1,49.99,19.49
2522,25/12/2012 16:51,61060,55476,1,1,49.99,19.49
2523,25/12/2012 17:05,61061,55477,1,1,49.99,19.49
2524,26/12/2012 01:30,61141,55535,1,1,49.99,19.49
2525,26/12/2012 02:47,61145,55538,1,1,49.99,19.49
2526,26/12/2012 06:48,61163,52842,1,1,49.99,19.49
2527,26/12/2012 07:42,61174,55561,1,1,49.99,19.49
2528,26/12/2012 12:10,61252,55622,1,1,49.99,19.49
2529,26/12/2012 12:34,61261,55629,1,1,49.99,19.49
2530,26/12/2012 13:30,61277,55641,1,1,49.99,19.49
2531,26/12/2012 15:10,61305,55662,1,1,49.99,19.49
2532,26/12/2012 16:38,61349,36288,1,1,49.99,19.49
2533,26/12/2012 19:29,61388,55728,1,1,49.99,19.49
2534,27/12/2012 08:25,61473,55796,1,1,49.99,19.49
2535,27/12/2012 11:04,61518,55835,1,1,49.99,19.49
2536,27/12/2012 11:06,61514,46221,1,1,49.99,19.49
2537,27/12/2012 12:06,61536,44339,1,1,49.99,19.49
2538,27/12/2012 12:16,61542,55850,1,1,49.99,19.49
2539,27/12/2012 12:18,61543,55851,1,1,49.99,19.49
2540,27/12/2012 12:23,61539,33699,1,1,49.99,19.49
2541,27/12/2012 15:28,61620,55911,1,1,49.99,19.49
2542,27/12/2012 15:47,61629,55918,1,1,49.99,19.49
2543,27/12/2012 16:45,61650,55935,1,1,49.99,19.49
2544,27/12/2012 17:35,61666,55949,1,1,49.99,19.49
2545,27/12/2012 18:25,61684,49802,1,1,49.99,19.49
2546,27/12/2012 19:13,61699,55977,1,1,49.99,19.49
2547,27/12/2012 22:09,61725,56000,1,1,49.99,19.49
2548,27/12/2012 22:11,61726,56001,1,1,49.99,19.49
2549,27/12/2012 23:10,61736,56008,1,1,49.99,19.49
2550,28/12/2012 04:18,61757,56028,1,1,49.99,19.49
2551,28/12/2012 05:58,61771,52396,1,1,49.99,19.49
2552,28/12/2012 06:23,61772,56039,1,1,49.99,19.49
2553,28/12/2012 09:47,61808,56069,1,1,49.99,19.49
2554,28/12/2012 10:16,61815,56075,1,1,49.99,19.49
2555,28/12/2012 13:02,61861,56111,1,1,49.99,19.49
2556,28/12/2012 14:18,61887,56132,1,1,49.99,19.49
2557,28/12/2012 16:51,61940,56169,1,1,49.99,19.49
2558,28/12/2012 19:58,61984,56205,1,1,49.99,19.49
2559,29/12/2012 02:50,62031,56243,1,1,49.99,19.49
2560,29/12/2012 07:20,62048,56255,1,1,49.99,19.49
2561,29/12/2012 10:11,62065,56270,1,1,49.99,19.49
2562,29/12/2012 10:54,62069,35199,1,1,49.99,19.49
2563,29/12/2012 13:24,62092,56288,1,1,49.99,19.49
2564,29/12/2012 15:30,62110,56301,1,1,49.99,19.49
2565,29/12/2012 23:33,62157,32818,1,1,49.99,19.49
2566,30/12/2012 06:04,62179,56347,1,1,49.99,19.49
2567,30/12/2012 06:46,62181,50996,1,1,49.99,19.49
2568,30/12/2012 12:52,62206,56366,1,1,49.99,19.49
2569,30/12/2012 15:13,62214,53165,1,1,49.99,19.49
2570,30/12/2012 15:14,62216,56371,1,1,49.99,19.49
2571,30/12/2012 18:33,62229,56379,1,1,49.99,19.49
2572,30/12/2012 19:20,62233,54787,1,1,49.99,19.49
2573,30/12/2012 21:43,62249,56391,1,1,49.99,19.49
2574,30/12/2012 22:15,62251,56393,1,1,49.99,19.49
2575,31/12/2012 00:06,62264,44544,1,1,49.99,19.49
2576,31/12/2012 08:07,62298,43006,1,1,49.99,19.49
2577,31/12/2012 10:19,62320,56440,1,1,49.99,19.49
2578,31/12/2012 10:28,62322,56441,1,1,49.99,19.49
2579,31/12/2012 10:55,62327,56444,1,1,49.99,19.49
2580,31/12/2012 11:51,62340,56454,1,1,49.99,19.49
2581,31/12/2012 13:19,62361,56470,1,1,49.99,19.49
2582,31/12/2012 14:08,62375,56480,1,1,49.99,19.49
2583,31/12/2012 15:12,62389,56490,1,1,49.99,19.49
2584,31/12/2012 15:23,62392,45554,1,1,49.99,19.49
2585,31/12/2012 15:39,62394,56492,1,1,49.99,19.49
2586,31/12/2012 23:46,62469,36873,1,1,49.99,19.49
2587,01/01/2013 00:40,62474,56547,1,1,49.99,19.49
2588,01/01/2013 04:48,62484,56555,1,1,49.99,19.49
2589,01/01/2013 06:12,62487,54188,1,1,49.99,19.49
2590,01/01/2013 11:21,62538,56590,1,1,49.99,19.49
2591,01/01/2013 12:50,62557,56604,1,1,49.99,19.49
2592,01/01/2013 13:18,62566,56610,1,1,49.99,19.49
2593,01/01/2013 13:42,62571,36731,1,1,49.99,19.49
2594,01/01/2013 14:39,62588,38867,1,1,49.99,19.49
2595,01/01/2013 17:40,62624,56650,1,1,49.99,19.49
2596,01/01/2013 17:43,62625,56651,1,1,49.99,19.49
2597,01/01/2013 21:39,62664,56681,1,1,49.99,19.49
2598,01/01/2013 23:57,62687,56700,1,1,49.99,19.49
2599,01/01/2013 23:58,62686,56699,1,1,49.99,19.49
2600,02/01/2013 06:28,62713,56720,1,1,49.99,19.49
2601,02/01/2013 07:54,62721,56728,1,1,49.99,19.49
2602,02/01/2013 08:37,62727,56733,1,1,49.99,19.49
2603,02/01/2013 09:32,62737,56741,1,1,49.99,19.49
2604,02/01/2013 09:55,62741,56745,1,1,49.99,19.49
2605,02/01/2013 10:36,62754,56753,1,1,49.99,19.49
2606,02/01/2013 10:52,62757,47134,1,1,49.99,19.49
2607,02/01/2013 11:46,62775,56768,1,1,49.99,19.49
2608,02/01/2013 11:53,62777,38964,1,1,49.99,19.49
2609,02/01/2013 12:20,62781,56771,1,1,49.99,19.49
2610,02/01/2013 14:47,62810,56794,1,1,49.99,19.49
2611,02/01/2013 14:57,62814,36564,1,1,49.99,19.49
2612,02/01/2013 17:11,62851,56824,1,1,49.99,19.49
2613,02/01/2013 20:32,62904,51192,1,1,49.99,19.49
2614,02/01/2013 22:29,62924,52653,1,1,49.99,19.49
2615,02/01/2013 22:47,62925,56877,1,1,49.99,19.49
2616,02/01/2013 23:15,62930,46093,1,1,49.99,19.49
2617,03/01/2013 00:13,62940,43299,1,1,49.99,19.49
2618,03/01/2013 00:51,62948,56894,1,1,49.99,19.49
2619,03/01/2013 10:13,62991,56922,1,1,49.99,19.49
2620,03/01/2013 11:27,63009,55724,1,1,49.99,19.49
2621,03/01/2013 15:09,63066,56979,1,1,49.99,19.49
2622,03/01/2013 15:20,63069,55065,1,1,49.99,19.49
2623,03/01/2013 15:28,63074,56986,1,1,49.99,19.49
2624,03/01/2013 15:59,63086,35075,1,1,49.99,19.49
2625,03/01/2013 17:55,63119,57017,1,1,49.99,19.49
2626,03/01/2013 19:51,63140,57032,1,1,49.99,19.49
2627,03/01/2013 20:41,63148,52744,1,1,49.99,19.49
2628,03/01/2013 21:30,63152,57041,1,1,49.99,19.49
2629,04/01/2013 02:33,63181,43321,1,1,49.99,19.49
2630,04/01/2013 08:03,63207,57084,1,1,49.99,19.49
2631,04/01/2013 08:16,63208,57085,1,1,49.99,19.49
2632,04/01/2013 11:31,63258,39686,1,1,49.99,19.49
2633,04/01/2013 11:34,63260,46169,1,1,49.99,19.49
2634,04/01/2013 13:41,63297,57148,1,1,49.99,19.49
2635,04/01/2013 15:56,63327,55806,1,1,49.99,19.49
2636,04/01/2013 16:26,63339,40813,1,1,49.99,19.49
2637,04/01/2013 16:43,63342,57182,1,1,49.99,19.49
2638,04/01/2013 16:52,63346,57184,1,1,49.99,19.49
2639,04/01/2013 18:06,63361,57196,1,1,49.99,19.49
2640,04/01/2013 18:52,63367,57201,1,1,49.99,19.49
2641,04/01/2013 19:18,63372,57205,1,1,49.99,19.49
2642,04/01/2013 19:24,63374,57207,1,1,49.99,19.49
2643,04/01/2013 19:35,63375,57208,1,1,49.99,19.49
2644,04/01/2013 22:23,63386,57217,1,1,49.99,19.49
2645,05/01/2013 07:52,63417,57242,1,1,49.99,19.49
2646,05/01/2013 09:23,63426,57249,1,1,49.99,19.49
2647,05/01/2013 12:47,63445,57263,1,1,49.99,19.49
2648,05/01/2013 14:51,63464,57278,1,1,49.99,19.49
2649,05/01/2013 18:30,63486,57291,1,1,49.99,19.49
2650,06/01/2013 00:12,63513,57317,1,1,49.99,19.49
2651,06/01/2013 03:36,63521,57324,1,1,49.99,19.49
2652,06/01/2013 08:10,63534,57334,1,1,49.99,19.49
2653,06/01/2013 13:05,63555,57351,1,1,49.99,19.49
2654,06/01/2013 13:11,63558,57353,1,1,49.99,19.49
2655,06/01/2013 15:31,63579,57372,1,1,49.99,19.49
2656,06/01/2013 16:14,63585,57378,1,1,49.99,19.49
2657,06/01/2013 19:12,63605,37500,1,1,49.99,19.49
2658,06/01/2013 21:36,63621,57405,1,1,49.99,19.49
2659,06/01/2013 22:26,63625,57409,1,1,49.99,19.49
2660,06/01/2013 22:44,63630,57413,1,1,49.99,19.49
2661,07/01/2013 09:46,63708,57468,1,1,49.99,19.49
2662,07/01/2013 11:40,63737,57489,2,1,59.99,22.49
2663,07/01/2013 12:33,63747,57498,2,1,59.99,22.49
2664,07/01/2013 13:31,63765,57510,1,1,49.99,19.49
2665,07/01/2013 15:25,63795,57531,1,1,49.99,19.49
2666,07/01/2013 17:33,63818,43888,1,1,49.99,19.49
2667,07/01/2013 18:45,63832,57560,1,1,49.99,19.49
2668,07/01/2013 20:25,63848,57573,1,1,49.99,19.49
2669,07/01/2013 20:37,63849,52922,1,1,49.99,19.49
2670,07/01/2013 21:39,63860,57582,1,1,49.99,19.49
2671,07/01/2013 21:56,63863,57585,1,1,49.99,19.49
2672,07/01/2013 22:33,63866,57588,1,1,49.99,19.49
2673,08/01/2013 00:59,63886,57604,1,1,49.99,19.49
2674,08/01/2013 09:28,63934,57646,1,1,49.99,19.49
2675,08/01/2013 09:54,63937,36915,1,1,49.99,19.49
2676,08/01/2013 10:10,63939,57650,1,1,49.99,19.49
2677,08/01/2013 11:27,63956,57662,1,1,49.99,19.49
2678,08/01/2013 12:00,63964,39387,1,1,49.99,19.49
2679,08/01/2013 14:35,63998,52344,1,1,49.99,19.49
2680,08/01/2013 14:50,64003,42900,1,1,49.99,19.49
2681,08/01/2013 15:07,64007,57695,1,1,49.99,19.49
2682,08/01/2013 15:30,64011,57698,2,1,59.99,22.49
2683,08/01/2013 15:33,64015,38696,2,1,59.99,22.49
2684,08/01/2013 15:55,64022,57706,1,1,49.99,19.49
2685,08/01/2013 16:05,64027,57710,1,1,49.99,19.49
2686,08/01/2013 16:14,64032,57713,1,1,49.99,19.49
2687,08/01/2013 16:16,64029,57712,1,1,49.99,19.49
2688,08/01/2013 17:51,64057,57731,2,1,59.99,22.49
2689,08/01/2013 18:16,64063,57735,1,1,49.99,19.49
2690,09/01/2013 00:52,64108,57770,1,1,49.99,19.49
2691,09/01/2013 07:51,64138,57790,1,1,49.99,19.49
2692,09/01/2013 09:40,64164,36861,1,1,49.99,19.49
2693,09/01/2013 10:04,64170,57807,1,1,49.99,19.49
